,mzmin,mzmax,mzmed,rtmin,rtmax,rtmed,area
1631,314.0139,314.015,314.014,216.808,235.958,232.792,20161.860806800003
1632,314.0902,314.0908,314.0905,1265.58,1271.7,1271.7,8990.408290000123
1633,314.1198,314.121,314.121,375.711,397.756,379.747,37207.12697054994
1634,314.1257,314.1274,314.1261,915.26,934.607,923.731,270644.9081789002
1635,314.1836,314.1853,314.1837,1706.79,1718.27,1711.03,16669.428822999944
1636,314.1915,314.1924,314.1922,575.056,613.779,575.056,52869.19057044993
1637,314.2324,314.2332,314.2332,273.195,285.195,285.195,9677.139519399998
1638,314.2681,314.2687,314.2683,316.231,353.581,353.581,27965.675342700026
1639,315.1113,315.1118,315.1113,990.387,995.241,994.275,8783.134405500075
1640,315.115,315.1155,315.115,800.434,805.672,804.639,9723.204955200134
1641,315.1192,315.1206,315.1198,648.952,652.143,648.952,3992.546242050028
1642,315.1815,315.1864,315.1851,1257.31,1266.6,1266.6,11677.121259499965
1643,315.1877,315.1888,315.1877,1293.47,1304.29,1297.33,27356.336996499962
1644,315.2003,315.2057,315.2043,537.186,572.059,563.311,68325.59944699983
1645,315.2045,315.2078,315.2045,558.368,572.059,558.368,27880.848633649824
1646,315.2087,315.2092,315.2092,888.091,892.154,892.154,9628.048272400007
1647,316.1594,316.1599,316.1597,1730.81,1741.27,1737.11,31194.425840499927
1648,316.1727,316.1772,316.1762,510.419,533.125,533.125,34997.85093795
1649,316.1853,316.1892,316.1853,567.168,575.056,567.168,33200.4877495999
1650,316.2213,316.2255,316.2213,532.136,549.305,541.206,41258.646614899946
1651,316.2834,316.2849,316.2849,496.479,513.561,503.017,15529.838851900042
1652,317.0519,317.053,317.0524,1610.89,1628.37,1611.89,59828.64700149924
1653,317.0623,317.0633,317.0629,477.778,499.718,493.257,200411.7495058001
1654,317.0633,317.0634,317.0634,443.494,450.611,450.611,13055.662307249913
1655,317.1145,317.1151,317.1147,1708.88,1717.24,1717.24,65350.94752499969
1656,317.1239,317.1249,317.1241,887.09,905.146,896.108,27551.920424799886
1657,317.1275,317.1282,317.1277,1310.33,1341.51,1310.33,43857.3141470001
1658,317.1351,317.136,317.1354,682.892,708.537,699.411,144046.9915286
1659,317.1612,317.1621,317.1615,957.974,965.343,964.283,12492.863451949868
1660,317.2295,317.2306,317.2298,238.054,273.195,272.112,45869.96807104998
1661,317.2539,317.2549,317.2545,1310.33,1330.43,1321.34,75175.62794750044
1662,318.1902,318.1912,318.1902,613.779,621.06,616.885,7125.526522299957
1663,318.1942,318.1955,318.1951,446.559,464.954,451.664,48279.272233350064
1664,318.2022,318.2029,318.2027,509.379,518.745,518.745,29196.982296049937
1665,318.2258,318.2288,318.2284,626.365,646.75,643.499,23475.681035949998
1666,319.0785,319.0795,319.0787,784.906,800.434,788.933,21411.13170265003
1667,319.1054,319.1068,319.1054,1237.17,1241.2,1237.17,6127.589545999971
1668,319.1394,319.1403,319.1397,957.974,973.417,965.343,47215.9275489501
1669,319.1484,319.1492,319.1486,1252.18,1256.3,1254.25,11340.640882499709
1670,319.2036,319.205,319.205,757.917,763.046,759.998,10531.450502750049
1671,319.2065,319.212,319.212,499.718,513.561,513.561,12114.622361700018
1672,320.1157,320.1167,320.1159,772.368,785.921,784.906,17257.128587499978
1673,320.1693,320.1698,320.1693,632.79,648.952,648.952,17155.810374950037
1674,320.219,320.2195,320.2193,682.892,689.27,687.168,12676.377491049867
1675,320.9191,320.9195,320.9191,243.152,254.841,247.288,12299.373408300025
1676,321.0605,321.0648,321.0605,987.473,999.083,991.375,15860.482931700015
1677,321.0743,321.0754,321.0749,209.399,238.054,226.435,60705.948688650016
1678,321.1297,321.1308,321.1306,953.804,992.34,970.389,135290.64187165006
1679,321.1476,321.1492,321.1479,1249.18,1264.55,1262.49,19093.65413349988
1680,322.1356,322.1366,322.1366,851.15,859.499,851.15,9879.279184500067
1681,322.2012,322.2024,322.2016,962.204,976.456,962.204,19420.348056700117
1682,322.9149,322.916,322.9153,780.825,803.555,788.933,23207.683394599917
1683,322.968,322.973,322.9711,242.121,258.047,258.047,14373.002581100014
1684,322.9904,322.993,322.9922,436.225,461.87,446.559,28546.980257399984
1685,323.0017,323.0034,323.0017,473.965,497.559,473.965,29885.186235800087
1686,323.0052,323.0085,323.0085,454.662,474.901,471.068,25288.48676260005
1687,323.0091,323.0126,323.0091,725.388,761.017,725.388,39088.65122935001
1688,323.0161,323.0195,323.0179,1219.09,1248.17,1222.96,57261.644058500286
1689,323.0882,323.0891,323.0891,752.76,757.917,757.917,10801.571910400118
1690,323.1065,323.1072,323.1071,630.63,654.259,652.143,32765.34461735004
1691,323.1483,323.1498,323.1487,623.182,656.385,623.182,34564.86745894996
1692,323.1855,323.1888,323.1888,912.222,928.203,926.417,56218.06563884983
1693,323.2289,323.2299,323.2296,777.699,787.924,787.924,16523.75519805
1694,324.1152,324.1166,324.1161,563.311,576.106,564.268,20891.6120881499
1695,324.1843,324.1849,324.1846,757.917,768.186,759.998,14268.419490200013
1696,325.1424,325.1486,325.1435,515.628,539.205,539.205,66502.02103285016
1697,325.1624,325.1659,325.1629,913.238,926.417,924.628,71162.12174149994
1698,325.1653,325.1662,325.1653,1356.49,1369.46,1356.49,45362.720354000114
1699,325.2014,325.2014,325.2014,1080.15,1106.82,1085.11,64253.976839499686
1700,325.6155,325.6165,325.6155,322.967,342.714,342.714,16764.98560640001
1701,325.6645,325.6654,325.6649,913.238,930.0,925.523,615721.5774918996
1702,326.0749,326.0757,326.0751,1011.85,1020.88,1013.83,15959.5887269999
1703,326.1023,326.1032,326.1027,1241.2,1248.17,1247.16,26568.882850500057
1704,326.1114,326.1163,326.115,317.363,337.296,337.296,14941.40170944999
1705,326.1539,326.155,326.1548,437.272,448.571,444.526,27452.50472315002
1706,326.1602,326.1614,326.1614,479.719,493.257,481.706,26580.60706495001
1707,326.1722,326.1735,326.1723,1197.02,1204.1,1197.02,11203.698110999896
1708,326.1961,326.1964,326.1961,336.215,349.278,340.529,10660.54982090004
1709,326.2281,326.2334,326.2334,943.52,979.491,957.974,67017.65656235008
1710,327.112,327.1131,327.1128,557.364,576.106,564.268,98483.03144824965
1711,327.1153,327.1157,327.1157,258.047,285.195,258.047,35122.84544099994
1712,327.1475,327.1481,327.1475,1585.38,1596.58,1587.36,17260.99889399981
1713,327.2134,327.2143,327.2134,1748.59,1765.31,1748.59,16449.452158000036
1714,327.2272,327.228,327.2272,1020.88,1034.16,1031.13,23956.09298850021
1715,328.1712,328.1736,328.1725,1132.09,1140.11,1138.3,46825.44646350004
1716,329.0836,329.084,329.0838,122.872,143.738,122.872,540209.9018452502
1717,329.1355,329.1364,329.1355,1235.1,1259.38,1243.21,245366.95703900093
1718,329.1394,329.1421,329.1398,780.825,813.062,780.825,54847.85703454994
1719,329.7727,329.7738,329.7728,1146.68,1152.57,1148.64,11502.81137349968
1720,330.1562,330.1588,330.1575,1440.37,1467.31,1455.89,53179.897019000135
1721,330.1906,330.1918,330.1918,656.385,671.251,662.775,14631.853892449992
1722,330.2017,330.2052,330.2017,716.884,737.883,736.859,26595.068194800057
1723,330.2267,330.2301,330.2281,804.639,828.379,822.402,21737.39878285001
1724,330.2629,330.2644,330.2632,1462.55,1490.22,1490.22,61906.90465350027
1725,330.7117,330.7149,330.7132,701.418,714.761,705.483,24044.385747199958
1726,331.1278,331.1292,331.1291,1306.31,1312.31,1309.33,17912.754332999975
1727,331.1501,331.1519,331.1513,1014.81,1027.07,1016.83,14282.498890000043
1728,331.2171,331.218,331.2173,643.499,657.501,656.385,58357.821637849884
1729,331.2266,331.2272,331.2266,1528.35,1538.06,1530.3,49203.20890300048
1730,331.2725,331.274,331.2731,516.66,523.944,518.745,8822.654012149978
1731,332.1371,332.1385,332.1371,554.345,575.056,572.059,29480.139785100015
1732,332.2791,332.2798,332.2797,306.176,322.967,322.967,12269.291648349998
1733,333.1206,333.1219,333.1219,1363.46,1369.46,1366.45,15412.520569499993
1734,333.2026,333.2036,333.2026,1377.53,1397.12,1397.12,34193.169581499875
1735,333.2181,333.2217,333.2211,662.775,680.777,671.251,22410.704797800077
1736,334.2126,334.2141,334.2134,1528.35,1533.2,1529.32,19623.80790200054
1737,335.0753,335.0771,335.0757,196.711,213.668,213.668,20706.059039450003
1738,335.08,335.0816,335.0811,892.154,896.108,893.139,5657.237412849943
1739,335.0903,335.0908,335.0903,196.711,211.508,202.013,16820.72582
1740,335.1462,335.1472,335.1465,1561.36,1576.5,1566.09,163587.79292750134
1741,335.2378,335.2384,335.2381,905.146,919.137,911.21,85567.52990125018
1742,336.2158,336.2176,336.2176,763.046,787.924,763.046,44240.21765674998
1743,336.9301,336.9318,336.9318,990.387,1027.07,995.241,51414.42862120001
1744,337.1042,337.1047,337.1044,1531.27,1542.99,1538.06,171720.88757450035
1745,337.1495,337.151,337.1501,615.846,632.79,627.438,25114.55137644995
1746,337.1559,337.1569,337.156,1727.65,1743.33,1743.33,23973.64230549981
1747,337.1609,337.1632,337.162,1155.57,1192.04,1188.08,61883.24391100001
1748,337.1767,337.1773,337.1772,505.177,531.106,531.106,412485.51159324974
1749,337.1963,337.199,337.1985,1227.98,1256.3,1256.3,30952.34922599991
1750,337.2213,337.2227,337.2216,758.966,770.277,761.017,16331.378168400051
1751,337.2264,337.2276,337.227,902.11,915.26,909.192,32280.32696529999
1752,337.2684,337.2698,337.269,1077.12,1099.29,1099.29,463681.2943085031
1753,338.1903,338.1913,338.1908,956.95,972.424,970.389,42083.048537999945
1754,338.226,338.2272,338.2263,1371.47,1379.55,1373.49,22185.497053999832
1755,339.2044,339.2069,339.2059,539.205,560.349,555.361,34588.70055864999
1756,339.2133,339.2152,339.2145,1307.31,1329.38,1312.31,30362.172853500182
1757,340.1384,340.1401,340.1387,453.66,465.974,462.921,23460.229782499948
1758,340.1889,340.1899,340.1898,772.368,803.555,772.368,98325.21664009897
1759,340.2076,340.2096,340.2089,947.65,953.804,950.691,12971.030109400017
1760,340.7251,340.7262,340.7253,865.631,872.707,870.697,15397.25916160005
1761,341.0976,341.1028,341.1024,573.044,602.959,573.044,78775.75621100013
1762,341.1585,341.1601,341.1585,1388.61,1398.99,1396.19,41726.42584150034
1763,341.1599,341.164,341.1634,1118.61,1137.4,1118.61,82654.42544250094
1764,342.189,342.1912,342.1909,405.632,437.272,437.272,32325.732677599986
1765,342.227,342.228,342.227,487.905,506.215,498.63,17432.322805550015
1766,342.297,342.3013,342.2998,715.812,746.428,715.812,24321.024543699983
1767,343.1783,343.1797,343.1792,1202.05,1208.19,1202.05,13172.770502500314
1768,343.215,343.2158,343.2158,1799.08,1821.28,1802.23,31457.257530500116
1769,344.1704,344.1719,344.1718,137.407,164.477,160.596,168538.6455904
1770,344.2752,344.2772,344.2772,657.501,681.866,667.033,28827.89807420001
1771,344.2872,344.2882,344.2872,512.508,531.106,524.986,30934.65033279996
1772,345.0305,345.0337,345.0324,300.556,328.514,328.514,23617.044500950025
1773,345.167,345.1685,345.1671,1333.43,1341.51,1335.47,13269.745247999861
1774,345.2264,345.2282,345.2269,1304.29,1335.47,1324.34,51632.69660150013
1775,345.2445,345.2455,345.2448,287.362,296.068,287.362,11379.951416249947
1776,346.0396,346.0416,346.0404,247.288,262.406,258.047,15310.213128099997
1777,346.1841,346.1853,346.1846,1282.79,1300.3,1290.57,82614.6168799996
1778,346.2217,346.2229,346.2217,434.164,452.641,451.664,25804.53635625004
1779,346.227,346.2288,346.2282,284.124,306.176,301.689,29767.482212649993
1780,346.2644,346.2653,346.2647,664.855,677.593,672.288,19162.01447419992
1781,346.8802,346.881,346.8805,1249.18,1264.55,1263.5,20626.132815999837
1782,347.2261,347.2273,347.2261,1207.14,1224.96,1221.99,42548.57146449994
1783,348.1862,348.1869,348.1867,1350.55,1356.49,1353.5,13499.761047000091
1784,348.1869,348.188,348.1872,1163.55,1194.03,1183.22,58870.940296499946
1785,348.9895,348.9901,348.9897,1458.73,1472.9,1468.24,127440.57381600069
1786,349.091,349.0916,349.0916,866.636,872.707,870.697,13502.395119400051
1787,351.129,351.1299,351.1296,198.817,226.435,198.817,42207.23695954999
1788,351.1763,351.1778,351.1763,1026.05,1055.71,1033.14,32149.818558500112
1789,351.2238,351.2263,351.2246,777.699,808.848,780.825,566391.1811897994
1790,352.2282,352.229,352.2286,481.706,486.842,485.796,8278.893267899944
1791,353.2314,353.2326,353.2318,458.782,496.479,493.257,253090.03929354993
1792,353.248,353.2489,353.2484,915.26,953.804,943.52,138088.95107679995
1793,354.1846,354.1862,354.1859,485.796,515.628,492.148,134344.29992910003
1794,355.1052,355.1062,355.1057,820.373,824.428,822.402,8045.944412449898
1795,355.1477,355.1493,355.149,1486.34,1497.8,1495.93,84118.20860049962
1796,355.1877,355.1898,355.1896,1320.33,1330.43,1324.34,24522.775985000455
1797,355.1974,355.1982,355.1976,849.064,860.559,852.206,14782.139635650003
1798,355.2244,355.2263,355.2251,1223.94,1247.16,1240.22,64269.65552999976
1799,357.1534,357.1548,357.1542,761.017,794.083,780.825,100825.01382214972
1800,357.2106,357.2159,357.2151,1479.6,1513.98,1497.8,59347.29407400014
1801,357.2141,357.2156,357.2141,851.15,866.636,858.477,20395.113264399988
1802,357.238,357.241,357.241,1258.36,1267.63,1267.63,12182.245449000355
1803,358.2061,358.207,358.2066,1440.37,1455.89,1441.35,27335.75912550039
1804,358.229,358.2305,358.2296,1418.34,1442.33,1421.14,60444.32711950017
1805,359.0281,359.0288,359.0281,337.296,353.581,343.839,12354.719338050021
1806,359.1371,359.1383,359.138,1256.3,1263.5,1256.3,29361.40350950028
1807,359.1803,359.1828,359.1828,488.952,508.32,505.177,36372.685047849955
1808,359.2146,359.2167,359.2166,1649.99,1664.41,1658.28,331189.8276620032
1809,360.1494,360.1507,360.15,212.581,232.792,225.339,75391.53664020005
1810,360.1866,360.1881,360.1878,485.796,503.017,488.952,13812.201676050008
1811,360.2613,360.2645,360.2637,334.031,348.182,334.031,10381.93522095001
1812,360.3094,360.3106,360.3102,487.905,505.177,505.177,16357.369544050049
1813,361.2076,361.2088,361.2077,353.581,358.997,353.581,7238.570744899965
1814,361.2709,361.2725,361.2716,1263.5,1285.71,1271.7,51864.90215799986
1815,362.217,362.2181,362.2178,1462.55,1482.49,1467.31,50720.79349400014
1816,362.2404,362.2421,362.2418,1449.17,1458.73,1451.1,22335.138579999864
1817,363.2527,363.2532,363.2527,774.515,812.037,784.906,77972.4000439001
1818,363.2522,363.2539,363.2534,676.533,706.493,678.636,35333.55915525007
1819,363.3144,363.3164,363.3148,1396.19,1404.74,1396.19,19407.52081999987
1820,364.1328,364.1342,364.1336,746.428,754.809,753.793,12639.358940499966
1821,364.2032,364.2045,364.2032,1178.37,1189.05,1182.24,31790.53232250028
1822,364.2559,364.2564,364.2562,774.515,794.083,785.921,136690.82797580032
1823,365.0854,365.0886,365.0865,356.862,383.81,356.862,27423.98017359998
1824,366.2424,366.2455,366.2448,1499.66,1538.06,1513.98,4747388.286074501
1825,367.1694,367.1703,367.1703,1564.21,1575.55,1566.09,55079.116678499675
1826,367.2128,367.2148,367.2141,1496.85,1503.37,1499.66,23354.454296499996
1827,368.2182,368.2187,368.2182,848.048,855.355,848.048,36418.81072164985
1828,368.2664,368.268,368.2675,934.607,943.52,943.52,26964.223600350037
1829,369.0851,369.0869,369.0854,753.793,787.924,786.926,164441.01842824966
1830,370.1927,370.1949,370.1928,1329.38,1350.55,1343.55,36974.40384249973
1831,370.2188,370.2199,370.2199,273.195,280.857,280.857,14169.431443600057
1832,371.2746,371.2758,371.2746,1038.27,1061.81,1045.41,23967.829593999995
1833,372.232,372.2328,372.2325,974.452,981.508,975.473,11919.958418200065
1834,372.2403,372.241,372.241,1212.25,1232.02,1212.25,124151.02416900007
1835,372.243,372.2437,372.2433,797.248,803.555,800.434,12682.08409914975
1836,372.249,372.2495,372.249,743.235,758.966,747.501,27722.083876849996
1837,373.2016,373.2032,373.2021,841.754,860.559,848.048,56624.141324599856
1838,373.2239,373.2257,373.2247,1439.4,1454.96,1454.0,84085.39472299992
1839,373.227,373.2276,373.2273,848.048,855.355,854.308,49053.53441335016
1840,373.2444,373.2451,373.2451,848.048,852.206,850.13,22867.57182900009
1841,374.2273,374.2289,374.2282,853.251,870.697,863.643,25089.66832680006
1842,374.2365,374.2379,374.2371,1001.05,1008.83,1001.05,32756.503892000503
1843,374.2877,374.2904,374.2904,1324.34,1353.5,1328.37,40970.796241500226
1844,375.1018,375.1035,375.1026,754.809,789.935,785.921,49812.55953239991
1845,375.2301,375.2323,375.2308,859.499,869.669,864.635,14401.45962889994
1846,375.2498,375.2504,375.2504,1212.25,1220.07,1219.09,21907.85187599973
1847,375.282,375.2826,375.2826,407.64,418.688,409.662,27779.236063
1848,376.2654,376.267,376.2662,478.744,488.952,478.744,10836.166977399967
1849,377.2315,377.2327,377.2322,765.071,787.924,787.924,22567.25099259996
1850,378.2353,378.2362,378.2359,496.479,505.177,496.479,9294.925417800041
1851,379.207,379.2084,379.208,849.064,859.499,855.355,14105.450435950064
1852,379.2308,379.2328,379.2319,555.361,594.909,586.49,238973.94740044986
1853,381.2018,381.2024,381.2024,850.13,871.694,854.308,30530.54896354996
1854,381.2976,381.2982,381.2976,1014.81,1024.99,1015.81,14514.633589500103
1855,381.7466,381.7499,381.7483,676.533,687.168,682.892,12681.407636749977
1856,382.1432,382.1444,382.1435,226.435,258.047,247.288,44685.33606105003
1857,382.1963,382.1978,382.1966,377.726,392.825,390.842,23095.032374499977
1858,383.0959,383.0981,383.0959,196.711,229.616,196.711,35736.29204834999
1859,383.185,383.1865,383.1856,1062.85,1077.12,1070.94,25648.946170499825
1860,383.2031,383.2057,383.2044,1045.41,1080.15,1057.76,47386.67761450006
1861,383.2125,383.2139,383.2139,1563.25,1571.74,1567.97,21944.339063500036
1862,383.2214,383.2234,383.222,122.872,154.893,141.019,234151.62603125
1863,383.2846,383.2884,383.2863,883.997,900.09,891.126,85692.44445720014
1864,383.3131,383.3142,383.3131,1051.54,1077.12,1069.93,125443.5826644995
1865,384.1146,384.1156,384.115,150.202,171.379,171.379,95731.46942199994
1866,384.2349,384.2366,384.2361,1402.78,1439.4,1402.78,60145.237198000206
1867,384.26,384.2627,384.2627,485.796,501.916,485.796,13243.902794050015
1868,385.1847,385.1859,385.1849,746.428,755.857,753.793,36418.8484333999
1869,385.1892,385.1909,385.1894,1189.05,1219.09,1197.02,80754.25860499991
1870,385.2196,385.2207,385.2198,895.104,918.174,912.222,33267.65570489991
1871,386.2184,386.2213,386.2192,1457.77,1472.9,1471.97,58222.03780600032
1872,387.2339,387.2365,387.2344,908.187,918.174,918.174,17385.716467249924
1873,387.2517,387.2557,387.2553,1392.45,1419.27,1418.34,114562.52233749934
1874,388.2512,388.2533,388.2525,722.231,736.859,727.427,40219.26026945011
1875,388.2523,388.2544,388.2528,663.814,698.42,696.443,2119877.6706685885
1876,389.2473,389.2497,389.2484,667.033,686.087,667.033,29766.57000984995
1877,389.2674,389.2684,389.2681,674.405,699.411,699.411,33488.19481849992
1878,389.3445,389.3458,389.3448,335.139,355.775,336.215,16716.64036604997
1879,390.1174,390.1189,390.1182,724.329,744.288,731.63,25614.523361250103
1880,390.2295,390.2348,390.2297,727.427,745.365,736.859,21360.160428699994
1881,390.2553,390.2561,390.2558,686.087,693.446,693.446,43930.516121550325
1882,390.2838,390.2863,390.2845,1265.58,1296.36,1270.69,61314.93651299986
1883,390.3003,390.3019,390.3011,487.905,505.177,488.952,18275.315323550058
1884,392.7306,392.7325,392.7314,487.905,499.718,494.339,16366.141532550053
1885,393.2224,393.2261,393.2259,1335.47,1350.55,1341.51,20366.731620999904
1886,393.2899,393.2912,393.291,306.176,336.215,317.363,35475.12177184999
1887,394.2591,394.2596,394.2594,676.533,686.087,676.533,10089.623550399961
1888,395.2357,395.2371,395.2367,729.498,736.859,735.831,12542.211595949992
1889,396.2451,396.2459,396.2459,1103.9,1114.66,1103.9,51550.26272549883
1890,396.2539,396.2546,396.2542,774.515,793.017,778.734,91566.62851755024
1891,397.1576,397.1589,397.1579,276.511,296.068,285.195,27871.72063049993
1892,397.2575,397.2584,397.2578,774.515,797.248,778.734,361497.5490096508
1893,399.2126,399.2144,399.2137,1278.81,1309.33,1285.71,39284.222992999974
1894,399.2181,399.2202,399.2193,981.508,1001.05,991.375,67215.78703739995
1895,400.1539,400.1551,400.1541,276.511,292.787,277.583,15412.372170199957
1896,400.2487,400.2497,400.2493,727.427,752.76,743.235,193576.55050924968
1897,401.1892,401.1909,401.1901,443.494,471.068,452.641,55238.49618674992
1898,401.2186,401.2214,401.2206,504.064,522.867,505.177,18329.54144464994
1899,402.2112,402.213,402.2117,496.479,508.32,503.017,16778.610404900013
1900,402.259,402.2597,402.259,1209.25,1216.23,1212.25,59769.40680400016
1901,403.101,403.1022,403.1022,835.582,841.754,838.656,12467.695639400026
1902,403.1262,403.1283,403.1264,1184.18,1210.26,1188.08,40095.52032499984
1903,403.226,403.2284,403.2278,1015.81,1029.1,1015.81,14873.373237000047
1904,403.2585,403.2603,403.2587,1306.31,1318.32,1307.31,34164.433334999965
1905,404.1251,404.1262,404.1262,974.452,991.375,981.508,37906.83581095001
1906,404.1329,404.1346,404.134,853.251,889.11,854.308,65343.35720515011
1907,405.2193,405.2214,405.221,1223.94,1243.21,1236.15,77662.60166200058
1908,406.2679,406.269,406.2688,595.906,631.704,608.859,1464961.5418636552
1909,407.2352,407.2361,407.236,851.15,858.477,858.477,8613.025708499996
1910,407.2659,407.2672,407.2661,699.411,706.493,701.418,27733.81661625044
1911,408.2087,408.21,408.2087,458.782,466.985,460.837,15751.99054480007
1912,408.31,408.3109,408.3109,498.63,515.628,511.471,19128.232192000054
1913,409.1501,409.1512,409.1512,1105.85,1114.66,1114.66,16437.34564150032
1914,412.2007,412.2054,412.2051,768.186,789.935,786.926,23971.801906999925
1915,413.2271,413.229,413.2272,1182.24,1189.05,1183.22,21382.264115499907
1916,413.361,413.363,413.3625,870.697,882.984,882.984,15534.753995100042
1917,414.7079,414.7091,414.7085,443.494,466.985,452.641,100613.40626979992
1918,415.1805,415.181,415.181,716.884,729.498,729.498,66332.61681120042
1919,415.1949,415.1977,415.1977,995.241,1000.07,995.241,15104.8310811002
1920,415.2183,415.2191,415.2187,494.339,520.789,515.628,28236.60293269997
1921,415.2528,415.2562,415.2534,727.427,758.966,735.831,103279.48421865005
1922,415.6978,415.6985,415.6978,553.319,557.364,556.359,9563.886232250188
1923,416.2008,416.2023,416.2008,1077.12,1084.15,1078.14,21523.165408500547
1924,418.2618,418.2638,418.2626,1141.03,1147.65,1144.78,22669.46721400049
1925,419.0962,419.0983,419.0967,616.885,630.63,621.06,12853.217297500005
1926,419.2477,419.2523,419.2523,729.498,736.859,731.63,8270.108994149994
1927,420.2773,420.2788,420.2778,1523.5,1533.2,1532.24,24140.135741500217
1928,421.254,421.2556,421.2556,869.669,873.723,869.669,6411.453112099982
1929,423.2942,423.2965,423.2948,1250.16,1262.49,1253.22,17279.767228499844
1930,425.2148,425.2171,425.2154,1362.49,1391.52,1391.52,44657.12178549998
1931,425.2797,425.2805,425.2801,698.42,716.884,706.493,82522.71844175027
1932,428.2784,428.2808,428.2808,671.251,680.777,671.251,7478.546191450053
1933,429.0668,429.0681,429.0671,1546.91,1561.36,1549.87,40629.71061999942
1934,430.1386,430.1398,430.1396,276.511,296.068,296.068,25542.095971999952
1935,430.263,430.265,430.2644,791.991,797.248,791.991,6325.364161800073
1936,431.2454,431.247,431.2464,747.501,756.879,752.76,45734.07316950022
1937,431.8912,431.8925,431.8916,513.561,532.136,532.136,19957.39874099994
1938,434.1687,434.1704,434.169,2096.66,2123.53,2108.58,40633.334797500494
1939,434.2328,434.2348,434.2336,134.677,154.893,134.677,84078.57732080003
1940,435.2926,435.2955,435.2942,715.812,727.427,724.329,14089.069579850024
1941,435.3325,435.3328,435.3325,1414.48,1418.34,1418.34,385397.40579897666
1942,436.6313,436.6328,436.6321,244.184,277.583,277.583,38419.859733150035
1943,437.1813,437.184,437.1813,1462.55,1482.49,1462.55,55957.53707450023
1944,439.2113,439.2118,439.2118,1062.85,1069.93,1068.92,87571.88993650093
1945,439.2552,439.257,439.2563,1439.4,1449.17,1439.4,21886.296182499816
1946,440.2535,440.2542,440.2541,154.893,176.331,154.893,44327.05710624997
1947,441.393,441.3944,441.3936,719.014,736.859,722.231,20957.52410140003
1948,443.2882,443.2908,443.2908,640.307,652.143,652.143,32433.78235160007
1949,444.6877,444.6895,444.6885,256.959,287.362,277.583,61771.01714145002
1950,445.1891,445.1911,445.1896,247.288,277.583,277.583,48515.14058655005
1951,445.2523,445.2531,445.2531,837.637,853.251,853.251,22975.608830500063
1952,446.2254,446.2272,446.2267,1015.81,1027.07,1019.87,17452.147013999966
1953,447.0992,447.1009,447.1008,1673.75,1679.93,1676.8,8678.269592500052
1954,447.9134,447.9154,447.9146,292.787,312.87,306.176,18297.639105550024
1955,450.2748,450.2759,450.2751,1017.82,1051.54,1046.44,45341.193474999855
1956,452.2458,452.2475,452.2475,508.32,515.628,515.628,10459.729419850071
1957,455.2723,455.2743,455.2732,726.407,736.859,728.445,16139.854525500006
1958,458.3522,458.3534,458.3522,1052.59,1058.78,1052.59,9749.147564500227
1959,459.2435,459.2452,459.2446,905.146,909.192,909.192,20023.160979400145
1960,460.2536,460.2542,460.2536,652.143,672.288,669.153,48837.82238189992
1961,463.1753,463.1761,463.1754,891.126,897.113,897.113,127603.77620870125
1962,466.2578,466.2591,466.2582,1066.88,1073.02,1070.94,10331.775292999777
1963,469.2654,469.2684,469.2678,1223.94,1262.49,1224.96,49820.72691749996
1964,474.2916,474.2926,474.2923,797.248,817.218,805.672,42348.81374379982
1965,476.2425,476.2433,476.2428,913.238,927.312,927.312,777460.6020701006
1966,476.2711,476.2715,476.2711,623.182,631.704,631.704,13892.13489809991
1967,477.1716,477.1733,477.1717,1082.15,1095.75,1095.75,229116.91528199933
1968,477.2429,477.2469,477.2459,917.196,928.203,928.203,71261.60103244972
1969,478.364,478.3648,478.3642,905.146,913.238,907.172,44245.22592320049
1970,480.2364,480.2382,480.2372,972.424,989.418,989.418,87160.0448067505
1971,481.1554,481.1566,481.1566,1069.93,1082.15,1073.02,18037.029920000045
1972,483.0491,483.0506,483.0501,1716.18,1746.47,1736.08,40042.95547149994
1973,487.0909,487.0917,487.0915,1736.08,1760.16,1760.16,86535.73385650091
1974,497.2202,497.2227,497.2211,572.059,604.948,581.268,85467.19930550006
1975,499.2414,499.2427,499.2427,1454.0,1471.97,1456.83,47757.322057500074
1976,505.3266,505.3304,505.3282,555.361,560.349,556.359,10185.568005150133
1977,507.2444,507.245,507.2449,878.866,882.984,880.898,5604.135022700068
1978,508.3463,508.3468,508.3463,537.186,558.368,558.368,156940.36450950048
1979,516.3122,516.313,516.313,1038.27,1066.88,1062.85,55825.73188250046
1980,518.3023,518.3038,518.3033,1016.83,1022.93,1022.93,8615.164843499873
1981,530.3313,530.3334,530.3317,909.192,921.001,915.26,53187.13583679973
1982,534.8976,534.9028,534.9003,1540.06,1571.74,1556.63,78923.69349750018
1983,543.0548,543.0554,543.0553,1152.57,1158.61,1158.61,57541.280582998224
1984,553.3017,553.3045,553.3045,1150.57,1158.61,1155.57,16510.682158999924
1985,585.871,585.8732,585.873,1015.81,1031.13,1020.88,55425.468636500445
1986,587.2593,587.2624,587.2612,915.26,930.0,929.104,247392.7348976005
1987,587.3269,587.3304,587.3281,927.312,936.526,929.104,133398.5868962494
1988,597.345,597.3461,597.3461,889.11,900.09,894.114,81828.5340957504
1989,614.3735,614.3759,614.3744,925.523,941.502,927.312,310338.67499479925
1990,636.3674,636.3693,636.3686,917.196,930.0,927.312,71572.17579764998
